time,network speed test ping (s),jitter (s),upload (bit/s),download (bit/s),charmhub resource download mean (s),min (s),max (s),
2025-01-06T05:38:14+0000,88.45,0.43,769.03,671.65,32.342,26.0,36.87,
2025-01-06T06:07:14+0000,28.45,1.46,5429.68,647.37,28.828,24.55,34.4,
2025-01-06T06:45:52+0000,109.09,4.56,855.58,503.75,80.62,32.58,175.13,
2025-01-06T07:06:37+0000,22.27,1.07,5688.17,1014.94,29.332,23.16,37.63,
2025-01-06T07:35:32+0000,28.18,1.35,665.43,995.98,27.728,22.41,34.74,
2025-01-06T08:14:20+0000,94.09,2.1,410.32,674.73,112.57000000000001,37.67,285.16,
2025-01-06T08:40:28+0000,24.45,0.44,473,287.87,40.824,30.44,54.45,
2025-01-06T09:22:37+0000,88.64,1.44,440.71,778.89,218.416,27.94,546.74,
2025-01-06T09:38:46+0000,98.27,3.3,630.06,774.75,43.446,32.49,63.92,
2025-01-06T10:07:12+0000,25.91,0.55,354.37,199.41,34.068,25.58,49.85,
2025-01-06T10:40:23+0000,99.55,2.75,622.66,457.43,37.059999999999995,34.0,44.05,
2025-01-06T11:07:35+0000,110.73,1.55,705.58,644.73,44.79,35.31,72.59,
2025-01-06T11:35:54+0000,27.73,3.35,6127.47,391.94,32.036,27.21,33.61,
2025-01-06T12:08:58+0000,108,13.35,668.35,569.01,36.678,32.44,41.98,
2025-01-06T12:47:37+0000,66.36,30.37,5247.99,226.01,29.97,23.99,36.43,
2025-01-06T13:11:50+0000,41.27,3.71,6681.95,389.67,40.434,29.61,60.88,
2025-01-06T13:43:35+0000,93.36,4.27,683.39,544.21,89.834,27.28,216.13,
2025-01-06T14:05:54+0000,25.09,0.51,462.22,1068.44,27.708,23.0,33.98,
2025-01-06T14:38:46+0000,97.36,2.59,661.8,693.42,33.95,32.63,35.31,
2025-01-06T15:07:47+0000,24.09,0.06,778.99,866.61,47.68,22.54,82.26,
2025-01-06T15:39:45+0000,89.18,0.32,788.59,416.35,67.64,35.89,85.89,
2025-01-06T16:06:49+0000,26.36,0.71,303.7,272.96,32.048,26.57,36.46,
2025-01-06T16:40:05+0000,21.55,0.48,5892.9,514.06,26.256,24.54,28.39,
2025-01-06T17:06:24+0000,24.18,0.4,335.88,867.1,32.432,23.51,44.07,
2025-01-06T17:38:44+0000,97.27,6.75,810.15,337.72,53.352000000000004,29.93,92.15,
2025-01-06T18:07:42+0000,88.64,0.84,710.12,718.46,35.204,31.95,38.84,
2025-01-06T19:01:04+0000,90.73,2.65,816.03,832.57,93.098,31.83,233.95,
2025-01-06T19:07:36+0000,95.18,3.46,637.05,706.16,44.644,33.04,65.32,
2025-01-06T19:37:11+0000,101.09,7.14,689.24,436.36,42.174,28.66,74.2,
2025-01-06T20:28:18+0000,119.18,7.84,624.29,631.7,290.504,28.38,1298.88,
2025-01-06T20:37:08+0000,75.91,8.52,6756.57,89.13,39.918,29.17,65.37,
2025-01-06T21:07:10+0000,34.09,6.67,536.52,142.07,39.686,31.51,55.38,
2025-01-06T21:36:20+0000,93.18,2.22,709.77,665.33,34.116,29.06,38.2,
2025-01-06T22:06:18+0000,24.45,0.36,371.85,455.71,29.504,25.6,33.83,
2025-01-06T22:37:44+0000,25.09,1.19,847.33,604.86,29.146,27.61,30.74,
2025-01-06T23:06:10+0000,24.55,0.35,837.91,1091.42,30.226,23.41,35.01,
2025-01-06T23:39:34+0000,88.64,0.62,518.19,796.82,70.462,34.7,87.9,
2025-01-07T00:24:58+0000,437.27,169.85,17.51,12.66,141.844,27.77,579.02,
2025-01-07T00:50:31+0000,33.64,5.67,427.34,168.53,29.12,23.99,37.97,
2025-01-07T01:33:23+0000,27.27,0.82,846.62,382.79,28.790000000000003,24.96,34.06,
2025-01-07T02:08:38+0000,54.73,19.28,5676.71,553.69,26.552,23.05,33.16,
2025-01-07T02:50:18+0000,94.82,5.44,903.11,830.92,33.848,29.13,36.29,
2025-01-07T03:12:07+0000,26.36,2.49,1127.64,358.49,30.782,27.56,33.16,
2025-01-07T04:05:31+0000,96.73,2.82,601.24,721.71,335.55400000000003,30.46,1229.45,
2025-01-07T04:08:08+0000,91,1.14,548.46,719.63,41.236000000000004,33.63,46.76,
2025-01-07T04:38:01+0000,22.82,0.76,6876.5,934.86,28.535999999999998,23.97,37.9,
2025-01-07T05:06:03+0000,23.82,0.1,1257.73,734.35,24.791999999999998,22.39,29.27,
2025-01-07T05:38:21+0000,23.55,1.83,10113.93,696.77,40.228,25.08,62.37,
2025-01-07T06:07:22+0000,50.73,6.04,653.45,706.63,31.098,26.04,35.25,
2025-01-07T06:41:06+0000,100.36,7.3,208.44,737.61,29.040000000000003,25.76,38.1,
2025-01-07T07:06:51+0000,91.45,1.41,820.14,779.56,34.188,27.04,49.62,
2025-01-07T07:35:35+0000,25.36,0.41,765.55,560.56,27.42,25.46,29.09,
2025-01-07T08:07:55+0000,103.27,5.45,815.78,682.33,37.156,28.83,46.94,
2025-01-07T08:39:57+0000,24.27,0.59,426.12,467.38,38.314,28.75,53.8,
2025-01-07T09:11:34+0000,103.73,8.41,516.53,437.93,84.25399999999999,26.79,183.41,
2025-01-07T09:36:39+0000,30.09,4.4,6812.96,880.09,27.875999999999998,23.55,36.94,
2025-01-07T10:07:01+0000,24.27,0.05,1191.5,1075.98,32.068,22.06,42.66,
2025-01-07T10:40:15+0000,89.27,0.56,473.65,709.8,34.628,27.66,41.13,
2025-01-07T11:10:57+0000,104.09,10.45,766.14,406.43,83.148,38.83,121.7,
2025-01-07T11:57:27+0000,92.64,2.58,607.99,486.94,289.88599999999997,25.72,1323.78,
2025-01-07T12:08:15+0000,32,3.6,756.01,203.31,32.205999999999996,26.22,41.18,
2025-01-07T12:48:10+0000,91.36,0.91,718.46,639.98,34.794,29.06,42.41,
2025-01-07T13:11:33+0000,113.09,36.36,334.5,694.49,33.92,28.86,37.69,
2025-01-07T13:47:11+0000,90.73,1.82,579.46,753.84,34.974,28.3,56.56,
2025-01-07T14:57:59+0000,23.27,0.85,6238.03,403.33,32.85,27.37,40.28,
2025-01-07T15:36:02+0000,335.64,111.77,737.23,255.63,59.098,38.09,74.27,
2025-01-07T16:07:13+0000,99.64,4.5,462.29,697.27,138.91,27.3,458.74,
2025-01-07T16:21:50+0000,35.91,4.01,806.63,161.93,58.71,32.58,89.64,
2025-01-07T16:46:23+0000,26.91,4.68,8234.46,781.73,42.596000000000004,28.06,70.28,
2025-01-07T17:07:12+0000,24.45,0.49,599.9,432.47,37.46,26.11,59.58,
2025-01-07T17:38:07+0000,91.82,1.74,158.99,507.11,42.78,29.43,75.94,
2025-01-07T18:06:51+0000,24.64,0.74,639.71,289.11,25.768,23.45,27.99,
2025-01-07T18:41:32+0000,101.18,7.67,560.54,678.72,38.028,30.22,47.7,
2025-01-07T19:07:09+0000,114.36,14.19,791.79,538.21,36.824,34.96,39.33,
2025-01-07T19:40:11+0000,31.64,9.7,202.33,334.4,82.682,25.39,221.93,
2025-01-07T20:06:36+0000,24,1.32,6582.21,200.79,30.184,26.73,41.4,
2025-01-07T20:38:04+0000,103.36,4.53,665.83,545.11,47.732,35.91,82.21,
2025-01-07T21:06:58+0000,53.82,5.05,5681.12,1085.74,37.012,26.25,65.64,
2025-01-07T21:36:06+0000,22.73,0.4,4947.04,405.53,33.436,25.4,42.82,
2025-01-07T22:07:29+0000,97.55,2.78,551.42,667.84,43.046,36.26,59.28,
2025-01-07T22:37:59+0000,53.36,3.31,5904.08,501.35,29.206,25.9,37.41,
2025-01-07T23:27:27+0000,91.82,1.23,665.18,729.36,281.818,25.94,1297.2,
2025-01-07T23:36:06+0000,24.09,0.04,565.62,642.08,36.858,24.79,53.91,
2025-01-08T00:21:45+0000,323.91,74.16,86.14,6.13,112.30799999999999,27.4,432.53,
2025-01-08T00:50:29+0000,99.45,3.49,606.33,672.27,28.666,26.24,34.64,
2025-01-08T01:36:24+0000,101.45,3.58,367.44,465.41,60.754,31.07,111.31,
2025-01-08T02:37:58+0000,93.64,3.01,907.97,524.23,383.68600000000004,29.08,923.59,
2025-01-08T02:49:53+0000,109.82,7.72,832.71,592.35,34.932,30.9,38.59,
2025-01-08T03:09:38+0000,80.45,27.41,6524.22,266.6,26.416,23.76,29.67,
2025-01-08T03:38:42+0000,25.27,0.92,1022.45,509.39,27.016,23.6,36.44,
2025-01-08T04:06:28+0000,25.36,0.89,809.97,522.12,25.05,23.47,29.79,
2025-01-08T04:38:46+0000,61.36,39.85,5904.72,1068.99,32.745999999999995,23.34,44.48,
2025-01-08T05:20:06+0000,92.91,3.24,423.72,552.53,192.10399999999998,25.81,548.29,
2025-01-08T05:37:51+0000,65.82,19.21,5752.77,270.32,31.32,23.87,42.64,
2025-01-08T07:08:29+0000,90.09,1.54,657.57,680.36,47.402,38.28,79.03,
2025-01-08T07:35:58+0000,32.55,3.73,822.81,102.87,33.762,25.41,41.56,
2025-01-08T08:06:48+0000,25,0.77,465.68,380.8,27.882,23.44,31.38,
2025-01-08T08:42:32+0000,123.45,4.36,766.6,589.68,62.72,37.27,90.19,
2025-01-08T09:07:13+0000,28.82,2.07,969.54,357.79,38.732,32.98,42.14,
2025-01-08T09:37:24+0000,91.45,1.36,803.14,750.04,36.56,29.64,47.06,
2025-01-08T10:08:40+0000,120.73,7.01,725.59,484.42,54.224,29.97,82.31,
2025-01-08T10:45:51+0000,111.45,9.89,739.69,532.9,113.424,34.29,398.43,
2025-01-08T11:06:03+0000,47.45,28.87,5366.94,1094.15,29.912,24.31,34.48,
2025-01-08T11:37:49+0000,90.45,1.07,352.78,508.09,50.546,28.99,80.52,
2025-01-08T12:08:42+0000,118.82,5.84,108.92,468.34,36.042,33.59,39.5,
2025-01-08T12:54:05+0000,204.18,56.77,358.95,635.21,105.562,39.36,326.59,
2025-01-08T13:12:08+0000,76.55,8.45,5485.03,358.92,47.092,25.63,77.24,
2025-01-08T14:25:20+0000,217.27,25.82,23.81,109.47,117.54599999999999,29.08,362.44,
2025-01-08T14:44:14+0000,121,6.98,340.08,316.61,100.104,34.58,306.57,
2025-01-08T15:07:00+0000,95.09,1,736.42,776.38,34.048,26.12,48.75,
2025-01-08T15:37:26+0000,88,25.51,5380.41,294.78,32.43,25.89,49.26,
2025-01-08T16:10:48+0000,96.82,17.65,297.22,323.6,73.406,37.23,118.92,
2025-01-08T16:46:17+0000,133.27,6.89,46.37,294.05,96.988,30.48,275.48,
2025-01-08T17:13:36+0000,25,1.38,147.6,109.92,115.344,26.17,280.8,
2025-01-08T17:42:44+0000,111.64,14.29,427.69,603.13,100.174,35.08,218.86,
2025-01-08T18:10:14+0000,116.55,20.82,780.84,649.11,65.148,32.95,90.72,
2025-01-08T18:40:31+0000,24,0.25,801.85,593.21,29.59,23.7,32.7,
2025-01-08T19:07:06+0000,36.73,3.08,571.32,357.35,40.548,30.55,51.88,
2025-01-08T20:06:35+0000,23.73,1.38,5779.17,688.44,28.436,23.34,41.84,
2025-01-08T20:37:33+0000,96.82,5.87,337.59,683.63,34.61,28.31,39.93,
2025-01-08T21:05:37+0000,27.64,4.4,5602.43,181.59,26.096,23.75,29.05,
2025-01-08T21:36:10+0000,55.82,16.14,4917.46,409.38,28.416,24.54,36.54,
2025-01-08T22:06:09+0000,80.82,40.81,7270.22,378.25,30.413999999999998,25.4,38.71,
2025-01-08T22:37:57+0000,100.18,3.74,695.76,385.68,31.326,27.22,34.34,
2025-01-08T23:06:10+0000,34.09,2.68,888.39,449.22,28.614,25.72,30.64,
2025-01-08T23:35:48+0000,34.27,3.21,1068.31,484.11,29.54,23.31,34.06,
2025-01-09T00:31:44+0000,288.91,18.96,66.52,39.58,229.16,29.83,697.61,
2025-01-09T00:51:25+0000,93.45,2.07,601.13,618.79,39.314,30.91,61.51,
2025-01-09T03:22:23+0000,22.82,1.38,5391.59,800.67,31.47,22.71,42.91,
2025-01-09T03:45:17+0000,29.91,1.56,909.01,305.32,26.64,23.34,29.75,
2025-01-09T04:06:54+0000,44.64,4.76,1242.54,878.61,28.732,23.14,37.85,
2025-01-09T04:38:02+0000,38,5.77,512.3,684.39,24.94,21.24,31.41,
2025-01-09T05:09:18+0000,99.18,4.8,677.02,766.58,61.02,30.08,81.92,
2025-01-09T05:36:51+0000,78.18,25.98,5556.99,882.83,29.286,24.1,36.74,
2025-01-09T06:12:20+0000,194.73,10.88,176.44,212.51,88.342,34.28,122.07,
2025-01-09T06:41:49+0000,107,5.2,88.07,636.93,44.728,30.21,82.92,
2025-01-09T07:06:47+0000,35.09,7.51,500.49,105.81,30.564,24.14,40.49,
2025-01-09T07:37:39+0000,96.45,3.9,693.96,785.37,51.18,28.75,81.19,
2025-01-09T08:09:34+0000,95.82,1.49,359.29,335.37,57.13,31.35,133.81,
2025-01-09T08:40:32+0000,116.64,12.31,476.75,204.05,45.946,30.66,87.21,
2025-01-09T09:07:22+0000,141.45,69.19,5280.65,847.44,37.216,23.48,66.12,
2025-01-09T09:37:44+0000,49.36,7.55,593.16,685.82,44.156,28.8,58.62,
2025-01-09T10:40:55+0000,115.27,2.61,677.21,332.05,44.704,28.02,78.02,
2025-01-09T11:07:42+0000,25.27,0.36,580.79,381.7,48.988,33.76,65.16,
2025-01-09T11:38:42+0000,136.64,14.21,51.46,518.59,61.022,39.46,104.97,
2025-01-09T12:09:02+0000,78.64,15.35,7392.52,623.15,42.658,26.05,69.29,
2025-01-09T12:50:10+0000,108,16.25,5964.68,158.89,61.0,26.48,83.19,
2025-01-09T14:08:02+0000,24.91,1.55,917.03,871.33,36.054,26.22,49.55,
2025-01-09T14:56:30+0000,36,4.39,347.86,397.94,226.106,45.04,657.76,
2025-01-09T15:06:39+0000,24.91,0.76,385.17,267.51,32.788,28.06,42.11,
2025-01-09T16:33:17+0000,35.36,2.21,372.98,112.89,120.952,75.87,269.43,
2025-01-09T18:26:12+0000,29.73,1.64,90.13,330.99,72.018,38.15,147.95,
2025-01-09T19:12:59+0000,32,4.71,538.54,228.74,93.262,26.41,262.38,
2025-01-09T19:57:05+0000,365.64,89.11,26.6,27.68,271.098,63.89,773.98,
2025-01-09T20:06:53+0000,24.45,0.27,864.01,513.99,33.711999999999996,23.14,51.18,
2025-01-09T20:46:03+0000,95.55,3,780.76,790.73,138.328,33.78,545.53,
2025-01-09T21:06:08+0000,27.45,3.06,1062.31,67.67,30.756,24.3,40.95,
2025-01-09T21:36:14+0000,23.91,0.32,551.44,498,35.71,30.26,43.27,
2025-01-09T22:06:14+0000,31.45,5.55,5700.46,647.57,30.894,21.75,36.6,
2025-01-09T22:39:14+0000,86,15.82,5939.05,231.29,43.772,29.54,65.95,
2025-01-09T23:07:17+0000,96.27,4.69,594.41,649.9,39.312,30.28,59.58,
2025-01-09T23:40:38+0000,93.18,1.65,469.06,707.48,84.35,31.78,187.32,
2025-01-10T00:29:30+0000,300,6.64,232.94,63.02,198.642,79.84,615.97,
2025-01-10T00:50:32+0000,58.18,19.2,5955.97,570.21,28.104,24.1,30.68,
2025-01-10T01:34:11+0000,32.18,5.17,5218.21,297.98,34.6,28.54,42.0,
2025-01-10T02:34:58+0000,210.73,3.97,23,146.26,291.0,25.83,800.45,
2025-01-10T03:09:45+0000,96.18,3.61,554.03,490.03,257.322,31.29,1148.25,
2025-01-10T03:13:17+0000,46.73,8.77,418.28,166.66,37.918,29.5,55.74,
2025-01-10T03:39:59+0000,39.91,2.22,962.2,643.59,28.802,24.88,40.81,
2025-01-10T04:08:14+0000,93.18,2.48,265.34,485.38,41.53,28.13,84.81,
2025-01-10T04:38:25+0000,23.91,0.09,604.07,960.63,28.444,22.69,36.65,
2025-01-10T05:06:44+0000,24.64,3.64,6889.07,391.64,30.246,24.91,32.47,
2025-01-10T05:37:41+0000,26.18,3.06,6610.4,235.83,29.332,25.71,38.26,
2025-01-10T06:07:13+0000,99.45,3.23,711.52,767.14,28.246,24.71,32.95,
2025-01-10T06:40:36+0000,23.91,0.31,839.96,321.69,24.756,23.57,27.03,
2025-01-10T07:06:46+0000,24.82,0.48,722.41,603.3,29.692,24.19,36.59,
2025-01-10T07:36:15+0000,51.18,7.63,911.56,305.66,36.726,30.28,47.79,
2025-01-10T09:02:59+0000,185.55,51.55,60.49,341.79,311.696,38.14,839.25,
2025-01-10T09:11:01+0000,197.91,11.89,72.32,227.02,74.366,36.98,148.96,
2025-01-10T10:16:05+0000,94.18,2.53,610.03,707.85,81.92999999999999,29.01,169.35,
2025-01-10T11:15:02+0000,38.09,2.99,120.54,121.31,269.728,35.07,438.15,
2025-01-10T11:55:32+0000,23.91,0.2,1240.85,1334.77,31.986,23.41,39.59,
2025-01-10T12:52:20+0000,97.09,2.11,886.71,542.81,421.9,28.84,1200.94,
2025-01-10T14:20:34+0000,25.36,1.88,5057.85,772.21,80.902,38.13,190.55,
2025-01-10T14:41:44+0000,24.64,1.37,871.78,1161.48,25.958,22.54,28.33,
2025-01-10T15:12:17+0000,91.55,1.08,736.03,548.64,536.216,27.92,1254.98,
2025-01-10T16:23:26+0000,24.18,0.4,921.31,643.12,34.332,24.4,38.44,
2025-01-10T16:33:01+0000,24.09,0.25,957.88,1161.5,30.224,23.5,34.87,
2025-01-10T16:45:32+0000,27.18,1.54,868.72,812.74,27.934,24.85,31.18,
2025-01-10T17:12:01+0000,33.36,1.91,1388.64,568.44,32.742,27.63,38.47,
2025-01-10T17:36:22+0000,29.82,1.99,846.17,619.66,26.804,24.0,31.44,
2025-01-10T18:34:26+0000,132.27,8.08,745.35,278.33,353.17,36.14,1281.97,
2025-01-10T18:43:17+0000,90.55,0.27,267.14,512.98,46.486000000000004,30.81,92.45,
2025-01-10T19:07:05+0000,23.18,1.26,5339.35,701.67,30.204,27.06,33.41,
2025-01-10T19:36:25+0000,47.18,9.8,5867.96,492.08,38.682,31.87,56.99,
2025-01-10T20:08:21+0000,97.45,2.04,307.87,602.42,49.81,33.86,76.11,
2025-01-10T20:37:33+0000,103.91,6,441.06,539.69,35.732,27.61,49.57,
2025-01-10T21:06:57+0000,103.64,8.81,561.52,472.51,36.11,32.51,41.99,
2025-01-10T21:36:27+0000,24.09,0.46,786.76,436.41,36.966,25.75,49.61,
2025-01-10T22:08:59+0000,26.09,1,308,419.87,61.922,27.4,94.39,
2025-01-10T22:39:17+0000,96.09,4.64,105.79,727.95,40.42,32.92,55.73,
2025-01-10T23:16:31+0000,99.91,2.65,848.06,584.81,150.576,33.95,606.66,
2025-01-10T23:36:00+0000,39.36,4.74,5090.1,270.04,33.002,27.68,46.64,
2025-01-11T00:50:18+0000,21.91,1.11,7746.74,259.13,27.29,24.31,31.56,
2025-01-11T02:34:03+0000,478.45,123.97,24.33,5.41,323.984,26.29,617.54,
2025-01-11T03:11:09+0000,24.64,0.57,754.54,881.63,37.55,25.95,51.58,
2025-01-11T03:39:25+0000,25,2.16,1008.61,367.04,29.886,22.92,45.45,
2025-01-11T04:06:38+0000,23.91,0.36,1238.17,1177.77,24.330000000000002,22.44,30.16,
2025-01-11T04:37:56+0000,24.55,2.19,407.93,501.56,26.939999999999998,22.39,36.12,
2025-01-11T05:21:40+0000,23.91,0.04,572.23,685.04,30.240000000000002,22.77,44.35,
2025-01-11T05:57:54+0000,92,1.03,835.73,819.29,279.548,26.95,1229.99,
2025-01-11T06:06:58+0000,24.27,0.78,675.11,368.56,30.564,22.98,47.01,
2025-01-11T06:40:24+0000,47,5.69,6061.45,227.53,35.397999999999996,28.59,40.47,
2025-01-11T07:05:51+0000,46,4.91,7010.19,463.84,27.188,23.09,34.95,
2025-01-11T08:07:55+0000,104.18,9.09,875.72,772.04,40.838,27.49,79.79,
2025-01-11T08:37:43+0000,50.09,4.75,641.27,146.27,25.194,22.8,29.39,
2025-01-11T09:05:56+0000,46.91,11.56,7432.32,334.26,27.51,23.91,32.01,
2025-01-11T09:35:49+0000,29.45,1.48,1176.96,93.26,32.328,29.03,34.85,
2025-01-11T10:05:50+0000,22.36,0.85,5543.86,453.56,28.046,24.0,31.08,
2025-01-11T10:37:15+0000,27.09,3.12,1036.15,425.58,24.724,22.49,29.07,
2025-01-11T11:06:08+0000,43.82,13.41,5712.66,764.7,29.945999999999998,26.97,33.93,
2025-01-11T11:35:32+0000,60,37.97,5996.98,447.61,26.695999999999998,21.93,30.15,
2025-01-11T12:07:29+0000,54.91,15.69,5463.16,224.1,33.58,24.13,59.01,
2025-01-11T12:47:11+0000,140.82,8.06,663.04,706.91,32.91,29.64,35.47,
2025-01-11T13:10:34+0000,45.55,4.38,964.18,58.61,47.766,27.07,122.52,
2025-01-11T13:35:30+0000,30.73,4.25,5976.47,781.91,27.36,23.59,35.17,
2025-01-11T14:36:29+0000,46.55,8.04,336.05,1037.37,34.2,22.2,44.85,
2025-01-11T14:45:22+0000,92.27,2.45,541.28,699.25,497.978,33.27,1236.74,
2025-01-11T15:05:32+0000,22.27,0.95,5641.17,1196.07,24.348,21.31,31.6,
2025-01-11T15:36:25+0000,92.09,3.49,734.81,813.58,36.699999999999996,32.89,48.82,
2025-01-11T16:06:32+0000,24.18,0.12,1076.44,1085.25,26.114,22.27,30.43,
2025-01-11T16:38:30+0000,24.18,0.12,1022.67,346.23,28.496000000000002,21.76,39.17,
2025-01-11T17:05:58+0000,64.27,43.3,7881.82,616.59,27.748,22.78,32.85,
2025-01-11T18:06:54+0000,96.82,3.1,478.28,758.06,29.51,25.69,32.21,
2025-01-11T18:17:24+0000,105.09,6.54,936.16,799.78,529.604,25.55,1280.58,
2025-01-11T19:05:41+0000,25.45,2.45,4948.12,1462.91,28.06,22.06,47.01,
2025-01-11T19:35:36+0000,40.55,51.87,393.05,526.7,27.689999999999998,22.3,34.65,
2025-01-11T20:06:43+0000,89.82,0.23,621.9,828.67,33.594,25.03,45.62,
2025-01-11T20:36:07+0000,111.18,11.97,795.91,809.38,31.222,27.98,38.94,
2025-01-11T21:06:00+0000,24.09,0.33,1048.47,554.77,28.68,25.54,31.34,
2025-01-11T21:35:07+0000,23.64,2.22,5829.38,666,25.796,21.58,36.93,
2025-01-11T22:05:47+0000,24,0,863.75,505.54,26.188,22.41,29.86,
2025-01-11T22:36:39+0000,21.91,2.65,5491.61,1318.68,28.934,21.78,37.03,
2025-01-11T23:26:21+0000,91.18,1.18,754.27,531.55,268.74199999999996,29.32,1165.57,
2025-01-11T23:35:18+0000,24.18,0.09,942.95,795.98,23.57,22.44,25.22,
2025-01-12T00:52:56+0000,100.36,8.72,888.22,812.88,54.03,27.21,97.48,
2025-01-12T01:34:30+0000,95.45,4.51,487.71,687.14,37.071999999999996,32.23,41.4,
2025-01-12T02:23:33+0000,183.91,6.82,74.46,12.71,136.446,41.62,239.17,
2025-01-12T02:53:33+0000,42.82,6.2,8188.25,337.53,36.802,30.45,45.96,
2025-01-12T03:14:50+0000,42.91,4.95,1028.35,726.35,28.208,24.21,33.65,
2025-01-12T03:41:51+0000,24.18,0.04,779.79,537.52,29.538,23.66,36.92,
2025-01-12T04:06:20+0000,24.55,0.32,1069.48,635.26,24.516,22.81,26.97,
2025-01-12T04:38:05+0000,29.91,2.14,1398.29,833.62,27.477999999999998,22.1,37.51,
2025-01-12T05:05:52+0000,32,3.69,1141.76,555.01,25.29,22.41,28.63,
2025-01-12T05:36:51+0000,29.45,3.48,791.3,461,29.354,24.2,45.54,
2025-01-12T06:06:32+0000,24.36,0.18,831.06,703.88,25.242,22.66,30.64,
2025-01-12T06:39:52+0000,25.73,0.83,1308.07,435.5,27.408,23.55,36.7,
2025-01-12T07:05:55+0000,24,0.22,799.05,484.11,26.852,23.44,33.06,
2025-01-12T07:55:25+0000,93,3.67,539.76,750.3,263.7,28.43,1122.21,
2025-01-12T08:06:35+0000,51.45,4.75,869.63,441.22,26.376,23.22,28.32,
2025-01-12T08:37:13+0000,24.82,0.75,1358.73,305.48,23.342,22.53,24.39,
2025-01-12T09:06:15+0000,23.27,0.96,7533.57,642.46,31.186,25.17,39.81,
2025-01-12T09:35:39+0000,24,0.76,4434.51,397.1,28.62,23.77,38.0,
2025-01-12T10:06:29+0000,90.55,0.8,472.11,766.42,30.218,27.1,33.15,
2025-01-12T10:38:03+0000,33.18,2.87,1269.26,451.56,35.86,24.31,70.96,
2025-01-12T11:05:38+0000,24.27,0.13,725.44,665.95,26.156000000000002,21.85,38.95,
2025-01-12T11:35:41+0000,24.09,0.36,552.96,563.03,29.922,22.78,36.78,
2025-01-12T12:06:51+0000,32.82,8.43,5485.8,1172.71,24.586,22.83,26.35,
2025-01-12T12:45:55+0000,23.82,0.27,1371.46,437.22,23.89,23.51,24.22,
2025-01-12T13:08:35+0000,28.18,1.48,1071.99,780.37,26.242,22.97,37.61,
2025-01-12T13:35:27+0000,60.64,32.32,6028.07,214.77,27.872,23.72,37.75,
2025-01-12T14:05:30+0000,24,0,918.25,1288.99,24.82,22.03,27.78,
2025-01-12T14:36:31+0000,23.91,1.32,5335.76,1716.75,33.052,23.37,41.98,
2025-01-12T15:05:42+0000,42,13.66,6183.95,414.74,24.71,23.74,25.68,
2025-01-12T15:35:10+0000,24.27,0.78,467.2,711.04,25.376,23.76,28.68,
2025-01-12T16:06:10+0000,23.82,1.21,5172.95,631.4,25.512,23.1,28.53,
2025-01-12T16:38:30+0000,42.64,27.55,6005.93,1330.72,31.982,20.8,46.4,
2025-01-12T17:05:53+0000,32.82,2.12,1117.7,323.46,26.146,23.24,29.75,
2025-01-12T17:35:32+0000,59.45,62.94,8057.71,1024.94,29.227999999999998,21.15,39.18,
2025-01-12T18:06:07+0000,24.18,0.04,1245.55,525.52,24.676000000000002,21.73,29.01,
2025-01-12T18:56:30+0000,93,1.24,894.05,789.92,237.40200000000002,25.47,818.85,
2025-01-12T19:06:01+0000,23.36,1.47,6041.96,1012.93,28.892,23.26,31.79,
2025-01-12T19:35:04+0000,24.09,0.14,1558.84,641.56,23.478,21.57,25.17,
2025-01-12T20:05:32+0000,47.27,44.97,4567.03,1118.3,23.158,21.42,28.43,
2025-01-12T20:35:38+0000,25.73,0.78,5645.11,1526.1,29.796,21.38,45.07,
2025-01-12T21:11:14+0000,49.27,5.55,5722.44,601.89,89.566,29.42,194.15,
2025-01-12T21:35:06+0000,26.36,1.49,6256.92,1063.3,24.22,22.38,25.91,
2025-01-12T22:06:45+0000,90.73,2.63,857.58,695.57,33.49,31.34,36.42,
2025-01-12T22:38:51+0000,92.36,1.96,466.52,416.33,53.15,30.38,87.91,
2025-01-12T23:05:28+0000,24.45,0.56,1135.02,1100.43,23.682,22.0,27.77,
2025-01-12T23:36:15+0000,96.45,3.29,854.7,673.4,34.392,26.69,41.47,
2025-01-13T00:51:22+0000,90.45,1.28,674.2,643.16,36.168,31.08,45.79,
2025-01-13T01:34:35+0000,116.18,3.18,736.41,451.22,37.13,29.32,54.04,
2025-01-13T02:36:03+0000,397.82,161.01,37.99,4.78,306.622,34.51,705.89,
2025-01-13T02:51:45+0000,24.27,0.88,895.99,687.7,33.641999999999996,21.58,48.12,
2025-01-13T03:14:15+0000,37.09,3.19,1061.48,749.79,32.232,24.24,42.52,
2025-01-13T03:41:29+0000,51.45,10.99,4987.03,503.34,26.808,23.27,33.16,
2025-01-13T04:06:34+0000,40.91,40.88,5859.37,1235.72,27.184,21.66,32.46,
2025-01-13T04:38:37+0000,30.55,1.26,665.52,753.44,24.392,22.0,29.65,
2025-01-13T05:06:51+0000,44.82,74.7,5426.62,821.28,28.652,23.94,32.87,
2025-01-13T05:38:09+0000,35.18,5.49,1049.41,888.39,30.836,23.72,46.0,
2025-01-13T06:09:07+0000,92.36,1.89,797.85,692.77,49.257999999999996,28.36,77.66,
2025-01-13T06:42:10+0000,108.82,7.61,235.51,327.63,33.544,29.16,39.63,
2025-01-13T07:06:42+0000,42.91,5.95,5885.46,312.03,26.108,22.24,30.85,
